"IDCNTRY","YVar","EqVar","EqVarValue","N","WTD_N","PCT","SE_PCT","MEAN","SE_MEAN","n0","nUsed"
"Denmark","erea","adClickSituation","0_1",99,2203.150016,3.99070634524458,0.435729743121061,551.020175179192,6.96248809902704,2506,2506
"Denmark","erea","adClickSituation","0_NA",7,174.235226,0.315603393737907,0.183758945795999,565.336408720361,23.5708453658813,2506,2506
"Denmark","erea","adClickSituation","1_0",121,2700.198523,4.89104205383178,0.490858331917089,525.790927953646,6.86105566018832,2506,2506
"Denmark","erea","adClickSituation","1_1",28,661.675056999999,1.19853429375368,0.266430130965379,557.694621121636,14.0150433434529,2506,2506
"Denmark","erea","adClickSituation","NA_0",2,23.981362,0.0434389727462877,0.0433238870234718,523.258488999999,NA,2506,2506
"Georgia","erea","adClickSituation","0_0",4546,34508.508707,82.3320786508508,0.891480616449816,484.211902148547,2.94804575978127,5557,5557
"Georgia","erea","adClickSituation","0_1",305,2259.097738,5.38986527132209,0.455869276474555,450.559373120971,8.3796891766612,5557,5557
"Georgia","erea","adClickSituation","0_NA",54,227.847374,0.543609347938949,0.199949138730286,457.097557844594,14.1368313050921,5557,5557
"Georgia","erea","adClickSituation","1_0",463,3758.020104,8.96606716334989,0.653450294293337,446.927251942076,6.31430600762617,5557,5557
"Georgia","erea","adClickSituation","1_1",167,1122.047268,2.67703495109915,0.349402287551977,409.442781499072,9.59287789988128,5557,5557
"Georgia","erea","adClickSituation","1_NA",4,9.95009499999999,0.0237394206477912,0.0148084283712697,486.229113115002,39.0882906553707,5557,5557
"Georgia","erea","adClickSituation","NA_0",17,26.820731,0.0639902046453077,0.0510701792255399,484.042273379512,71.6117549177411,5557,5557
"Georgia","erea","adClickSituation","NA_1",1,1.51518,0.00361499014603581,0.00359009814668817,NA,NA,5557,5557
"Ireland","erea","adClickSituation","0_0",2222,55258.3491119999,89.8425287431803,0.917669859230505,569.018049621578,2.17065983111709,2473,2473
"Ireland","erea","adClickSituation","0_1",125,3082.535057,5.01178100523893,0.485975430180306,557.238261177637,11.4716078863793,2473,2473
"Ireland","erea","adClickSituation","0_NA",2,41.10967,0.066838708863917,0.0473320969642108,574.874137513693,29.5696353593298,2473,2473
"Ireland","erea","adClickSituation","1_0",92,2254.464334,3.6654511034584,0.439533151003611,526.946022898988,11.5228100518467,2473,2473
"Ireland","erea","adClickSituation","1_1",29,822.503978999999,1.33727913631499,0.288886908012749,569.331220376115,19.7564763313243,2473,2473
"Ireland","erea","adClickSituation","1_NA",2,29.454679,0.0478892852791358,0.0346229352816768,394.984404934074,27.548704324048,2473,2473
"Ireland","erea","adClickSituation","NA_0",1,17.364323,0.0282320176643602,0.0282798174098468,NA,NA,2473,2473
"Israel","erea","adClickSituation","0_0",3187,86424.4652859999,83.948773619124,0.648821113643748,546.152124208995,2.22964283409469,3798,3798
"Israel","erea","adClickSituation","0_1",221,6014.69158099999,5.84239636602083,0.366466014038002,505.630950989767,7.39449775843084,3798,3798
"Israel","erea","adClickSituation","0_NA",1,38.595287,0.0374896969325302,0.0374458731419209,NA,NA,3798,3798
"Israel","erea","adClickSituation","1_0",248,6777.05276899999,6.58291916330547,0.377978985017596,484.050075147282,5.53302280396735,3798,3798
"Israel","erea","adClickSituation","1_1",138,3602.643854,3.49944350050571,0.337173805946143,445.790671940923,10.3246543553772,3798,3798
"Israel","erea","adClickSituation","1_NA",2,50.9445499999999,0.0494852063119554,0.0350631352921321,433.984676231913,37.4245163766907,3798,3798
"Israel","erea","adClickSituation","NA_0",1,40.6571,0.0394924477995351,0.0393546339617861,NA,NA,3798,3798
"Italy","erea","adClickSituation","0_0",3273,454557.816985999,87.0368815669699,0.876883444668419,535.997881890363,2.09718305347788,3767,3767
"Italy","erea","adClickSituation","0_1",179,23708.178725,4.53954561278601,0.357284384430317,521.651177038459,5.85396670532951,3767,3767
"Italy","erea","adClickSituation","0_NA",26,4921.615741,0.942370959997692,0.575428661303297,487.763760629591,17.6616498072063,3767,3767
"Italy","erea","adClickSituation","1_0",232,30958.137776,5.92773827762957,0.441033910713822,510.028525184195,5.21363327352548,3767,3767
"Italy","erea","adClickSituation","1_1",50,6530.25236899999,1.25038615728081,0.221378061677132,483.851139163331,12.156750699557,3767,3767
"Italy","erea","adClickSituation","1_NA",1,91.3061589999999,0.0174829318741266,0.0174891090312039,NA,NA,3767,3767
"Italy","erea","adClickSituation","NA_0",6,1491.542518,0.285594493461905,0.213580496975293,455.955134944535,19.6783685980326,3767,3767
"Norway (5th Grade)","erea","adClickSituation","0_0",3134,49412.8108469999,86.9346681470759,0.820137679074004,569.161828138897,2.12340437102743,3610,3610
"Norway (5th Grade)","erea","adClickSituation","0_1",193,2985.041602,5.25174740369665,0.391510477065071,561.013305258668,5.76701346810225,3610,3610
"Norway (5th Grade)","erea","adClickSituation","0_NA",24,440.311934999999,0.774664935960546,0.382590022800602,556.819012170882,18.7491057929604,3610,3610
