"IDCNTRY","YVar","EqVar","n0","nUsed","coef","se","t","dof","pVal","r2"
"Israel","en11ttiml_seconds","en11tadz_d_clicked1",3798,1513,28.0398150151575,48.0197589935803,0.583922443652958,"90.4537056411734",0.560725856180652,0.000345068234289424
"Israel","en11mtimr_seconds","(Intercept)",3798,1510,103.111912641473,4.62260530924275,22.3060170063199,"72.3602157868523",0,0.0103961881308855
"Israel","en11mtimr_seconds","en11madz_d_clicked1",3798,1510,54.5345709383978,25.8323402385694,2.11109680480958,"24.1977846517263",0.0452797805988607,0.0103961881308855
"Israel","en11rtimr_seconds","(Intercept)",3798,1519,129.922764435513,7.19906898498708,18.0471620297644,"31.8558916580553",0,0.012067538821608
"Israel","en11rtimr_seconds","en11radz_d_clicked1",3798,1519,77.3016361748885,30.2061067483886,2.55913934287517,"19.5364709295339",0.0189202945141391,0.012067538821608
"Israel","en11btimr_seconds","(Intercept)",3798,1504,117.769846057914,7.09893650560901,16.5897872117692,"18.6943361010209",1.22790666523542e-12,0.0047824910799678
"Israel","en11btimr_seconds","en11badz_d_clicked1",3798,1504,35.8862641013561,21.079426771398,1.70243073924804,"22.8630520402332",0.102234445583401,0.0047824910799678
"Israel","en11ztimr_seconds","(Intercept)",3798,1541,126.055365213462,7.03137343426011,17.9275594436873,"56.3342979287051",0,0.000218436943530132
"Israel","en11ztimr_seconds","en11zadz_d_clicked1",3798,1541,9.61060598060811,17.0686676854643,0.563055427506653,"46.7594674911119",0.576087209112134,0.000218436943530132
"Israel","en11ttimr_seconds","(Intercept)",3798,1513,154.661171616069,9.29334683853527,16.6421391887323,"59.3800102480506",0,0.00787377103180929
"Israel","en11ttimr_seconds","en11tadz_d_clicked1",3798,1513,61.4646896245108,27.0272067267864,2.27417839534241,"26.0645692823835",0.0314237022932136,0.00787377103180929
"Italy","en11mtims_seconds","(Intercept)",3767,1495,1867.04793805633,13.7460974037329,135.823854816372,"104.751594676956",0,0.0085477167595583
"Italy","en11mtims_seconds","en11madz_d_clicked1",3767,1495,113.828219276252,31.9350576057886,3.56436555341046,"96.1618944794859",0.000569996367976611,0.0085477167595583
"Italy","en11rtims_seconds","(Intercept)",3767,1486,1691.41217258246,14.5416681270044,116.314865516801,"139.49519201312",0,0.000465439017018885
"Italy","en11rtims_seconds","en11radz_d_clicked1",3767,1486,33.2133724075437,36.3237691457213,0.914370209608493,"114.033554186475",0.362451711762065,0.000465439017018885
"Italy","en11btims_seconds","(Intercept)",3767,1493,1875.28489830237,15.1645760532618,123.662204054759,"135.257023984849",0,0.00207144167701139
"Italy","en11btims_seconds","en11badz_d_clicked1",3767,1493,75.3036276320959,47.7199189073817,1.57803343669235,"81.5498957820881",0.118429329046858,0.00207144167701139
"Italy","en11ztims_seconds","(Intercept)",3767,1483,1758.21411284089,14.5188560117367,121.098667237941,"143.101079170402",0,4.52000426591504e-06
"Italy","en11ztims_seconds","en11zadz_d_clicked1",3767,1483,-4.99574784747135,68.5916285086739,-0.0728332007285641,"108.069180074439",0.942073481169459,4.52000426591504e-06
"Italy","en11ttims_seconds","(Intercept)",3767,1478,1684.90562582699,15.934419885958,105.740004210118,"136.49598887229",0,0.000727321477287778
"Italy","en11ttims_seconds","en11tadz_d_clicked1",3767,1478,53.7618029617658,50.2323823733471,1.07026185941544,"115.38279277782",0.286735204827103,0.000727321477287778
"Italy","en11mtiml_seconds","(Intercept)",3767,1489,2010.54294265032,17.8085110796378,112.897868533724,"106.836637062014",0,0.0123442222328752
"Italy","en11mtiml_seconds","en11madz_d_clicked1",3767,1489,136.360684027191,28.7326087867383,4.74585113517882,"100.990144461797",6.85540647848981e-06,0.0123442222328752
"Italy","en11rtiml_seconds","(Intercept)",3767,1485,1872.22479962023,20.1511204170462,92.9092160074871,"112.320654477852",0,0.00251838272793561
"Italy","en11rtiml_seconds","en11radz_d_clicked1",3767,1485,80.8655777531995,43.8932386114654,1.84232424654299,"83.5550804462187",0.0689748770250955,0.00251838272793561
"Italy","en11btiml_seconds","(Intercept)",3767,1490,2013.74266165487,16.9736125961681,118.639603104261,"142.18806031823",0,0.00481484255530178
"Italy","en11btiml_seconds","en11badz_d_clicked1",3767,1490,114.876540063946,43.7519424123518,2.62563291433468,"54.8418875827269",0.0111861964498341,0.00481484255530178
"Italy","en11ztiml_seconds","(Intercept)",3767,1480,1921.32063504085,18.0557611809608,106.410392549211,"140.992258659734",0,0.00217235320854727
"Italy","en11ztiml_seconds","en11zadz_d_clicked1",3767,1480,113.332758396071,58.7001690317187,1.93070582701102,"83.4446954143947",0.056915569948393,0.00217235320854727
"Italy","en11ttiml_seconds","(Intercept)",3767,1476,1862.24946604588,21.0921896056421,88.2909503879926,"139.59890593708",0,0.00567805622408731
"Italy","en11ttiml_seconds","en11tadz_d_clicked1",3767,1476,159.156900678297,52.4174685097558,3.03633321492195,"107.403954409388",0.00300551404400196,0.00567805622408731
"Italy","en11mtimr_seconds","(Intercept)",3767,1489,138.890588248539,8.46057719251619,16.4162072029075,"109.520486427903",0,0.00202746244119235
"Italy","en11mtimr_seconds","en11madz_d_clicked1",3767,1489,28.0184140661302,23.3504612830091,1.19990837553679,"32.6029308310162",0.238821977561957,0.00202746244119235
"Italy","en11rtimr_seconds","(Intercept)",3767,1485,178.104141978792,11.4393895900067,15.5693746224345,"115.801813477965",0,0.00302287507623102
"Italy","en11rtimr_seconds","en11radz_d_clicked1",3767,1485,50.360690404634,39.444597454986,1.27674494490926,"25.7408963396517",0.213090506861154,0.00302287507623102
"Italy","en11btimr_seconds","(Intercept)",3767,1490,137.276440237091,8.01455969244704,17.1283820328222,"85.5932165370769",0,0.00232350551118881
"Italy","en11btimr_seconds","en11badz_d_clicked1",3767,1490,40.7542355472611,32.5320637483935,1.25274055351849,"49.3062860929212",0.21620914136643,0.00232350551118881
"Italy","en11ztimr_seconds","(Intercept)",3767,1480,162.283943679803,11.3773750644699,14.2637420987021,"92.4836306487038",0,0.00753388329067633
"Italy","en11ztimr_seconds","en11zadz_d_clicked1",3767,1480,119.151084763697,58.5947306731861,2.0334778126768,"37.3540673933614",0.0491540672102553,0.00753388329067633
"Italy","en11ttimr_seconds","(Intercept)",3767,1476,176.701518080208,10.528292682883,16.7834921959846,"109.99810083555",0,0.00778325017761146
"Italy","en11ttimr_seconds","en11tadz_d_clicked1",3767,1476,106.037419855217,43.3460302446052,2.44630060138931,"24.4521644194187",0.0219862310645769,0.00778325017761146
"Norway (5th Grade)","en11mtims_seconds","(Intercept)",3610,1426,1642.57876664282,15.7630095976114,104.204641662574,"78.7907404872413",0,0.00179207223210809
"Norway (5th Grade)","en11mtims_seconds","en11madz_d_clicked1",3610,1426,-60.0710156417294,43.7368100253163,-1.37346586563946,"65.4664899754022",0.174293004361696,0.00179207223210809
"Norway (5th Grade)","en11rtims_seconds","(Intercept)",3610,1417,1415.19110981473,15.0608183933454,93.9650869464059,"135.955537826317",0,0.00178368491194
"Norway (5th Grade)","en11rtims_seconds","en11radz_d_clicked1",3610,1417,-63.6210460712898,51.0760060265788,-1.24561513361446,"68.6558817207052",0.217139954096278,0.00178368491194
"Norway (5th Grade)","en11btims_seconds","(Intercept)",3610,1446,1630.1428999223,14.4346473586935,112.932644588683,"150.361495237725",0,0.00403461978454015
"Norway (5th Grade)","en11btims_seconds","en11badz_d_clicked1",3610,1446,-104.495856983882,70.8844963506329,-1.47417083232121,"48.4085222012035",0.146909536101351,0.00403461978454015
"Norway (5th Grade)","en11ztims_seconds","(Intercept)",3610,1431,1539.08090791346,15.7921400110869,97.4586665792567,"145.457189088149",0,2.87790099878843e-05
"Norway (5th Grade)","en11ztims_seconds","en11zadz_d_clicked1",3610,1431,9.84923314497003,68.9506026608642,0.142844772415026,"66.3152518318414",0.886845914436554,2.87790099878843e-05
"Norway (5th Grade)","en11ttims_seconds","(Intercept)",3610,1436,1499.4830091181,15.7707583144512,95.079956158106,"139.193918629239",0,0.0016635383030429
"Norway (5th Grade)","en11ttims_seconds","en11tadz_d_clicked1",3610,1436,-64.7799598626728,44.2049555463757,-1.46544565110379,"83.821134748828",0.14654053706334,0.0016635383030429
"Norway (5th Grade)","en11mtiml_seconds","(Intercept)",3610,1425,1763.77293434548,19.8305713940198,88.9421136335675,"111.106183258373",0,0.0010716354578672
"Norway (5th Grade)","en11mtiml_seconds","en11madz_d_clicked1",3610,1425,-49.1787137237841,43.1348844138954,-1.14011465179542,"73.2544383023827",0.25795258252531,0.0010716354578672
"Norway (5th Grade)","en11rtiml_seconds","(Intercept)",3610,1414,1564.36926241157,20.7897334183388,75.2472016323029,"144.526614865072",0,3.68965341364469e-05
"Norway (5th Grade)","en11rtiml_seconds","en11radz_d_clicked1",3610,1414,-10.0747319031544,49.8245282012668,-0.202204260970768,"86.8075433697948",0.840230176728606,3.68965341364469e-05
"Norway (5th Grade)","en11btiml_seconds","(Intercept)",3610,1443,1754.01325716317,17.3503613314061,101.093759585756,"154.175064647861",0,0.00044496473015955
"Norway (5th Grade)","en11btiml_seconds","en11badz_d_clicked1",3610,1443,-35.9834100914225,69.0973156637371,-0.520764225726745,"33.378868649498",0.605968726252615,0.00044496473015955
