"IDCNTRY","YVar","EqVar","EqVar1Value","EqVar2Value","N","WTD_N","PCT","SE_PCT","MEAN","SE_MEAN","n0","nUsed"
"United Arab Emirates","erea","en11badz_d_clicked + itsex","1","BOY",564,3085.503521,66.4607775014745,2.77399785401988,377.410333215902,"6.03749521534629",15648,6172
"United Arab Emirates","erea","en11zadz_d_clicked + itsex","0","GIRL",2748,13178.541017,51.7596102264858,1.93989357331227,489.278988626317,"3.65638117736433",15648,6145
"United Arab Emirates","erea","en11zadz_d_clicked + itsex","0","BOY",2560,12282.510485,48.2403897735142,1.93989357331228,470.437474490118,"4.45553160848642",15648,6145
"United Arab Emirates","erea","en11zadz_d_clicked + itsex","1","GIRL",268,1423.454813,32.3996323624132,2.80291902117075,398.189588914946,"8.1892298622156",15648,6145
"United Arab Emirates","erea","en11zadz_d_clicked + itsex","1","BOY",569,2969.974091,67.6003676375868,2.80291902117074,369.213161322637,"5.98614473066278",15648,6145
"United Arab Emirates","erea","en11tadz_d_clicked + itsex","0","GIRL",2813,13693.016159,51.7320065993076,2.02829927000954,485.710022489138,"3.35395949676012",15648,6210
"United Arab Emirates","erea","en11tadz_d_clicked + itsex","0","BOY",2704,12776.121729,48.2679934006924,2.02829927000954,472.725831227946,"4.37139241122869",15648,6210
"United Arab Emirates","erea","en11tadz_d_clicked + itsex","1","GIRL",233,1168.404479,31.1777596130637,3.24924640640976,409.578443747088,"9.09812128958163",15648,6210
"United Arab Emirates","erea","en11tadz_d_clicked + itsex","1","BOY",460,2579.153054,68.8222403869363,3.24924640640975,372.716420912142,"7.62818599056034",15648,6210
"Canada","erea","en11madz_d_clicked + itsex","0","GIRL",1661,48524.1999619999,51.6726914801287,1.41316368870613,548.595368275735,"4.13831990166634",9154,3536
"Canada","erea","en11madz_d_clicked + itsex","0","BOY",1569,45382.6560039999,48.3273085198713,1.41316368870613,541.920213069074,"3.54402039769826",9154,3536
"Canada","erea","en11madz_d_clicked + itsex","1","GIRL",121,3404.600821,39.5811809252443,7.7452140348715,515.630908641404,"14.8495979541282",9154,3536
"Canada","erea","en11madz_d_clicked + itsex","1","BOY",185,5196.96371399999,60.4188190747557,7.74521403487151,514.158257775838,"10.1458193399639",9154,3536
